category,subcategory,question,answer
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Apakah ada masa kadaluarsa pengajuan manfaat Jaminan Kehilangan Pekerjaan (JKP)?,Manfaat Jaminan Kehilangan Pekerjaan (JKP) tidak dapat lagi diklaim jika peserta yang mengalami pemutusan hubungan kerja (PHK) tidak mengajukan permohonan manfaat tersebut dalam waktu 6 (enam) bulan sejak tanggal PHK dinyatakan.
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Kapan hak atas manfaat Jaminan Kehilangan Pekerjaan (JKP) akan hilang?,"Hak atas manfaat Jaminan Kehilangan Pekerjaan (JKP) akan hilang apabila pekerja/buruh mengalami salah satu dari kondisi berikut:, Tidak mengajukan klaim manfaat JKP dalam waktu 6 (enam) bulan sejak terjadinya pemutusan hubungan kerja (PHK). Telah memperoleh pekerjaan baru, yang dibuktikan dengan pendaftaran kembali sebagai peserta BPJS Ketenagakerjaan dalam program JKP. Meninggal dunia."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Bagaimana jika pekerja memiliki lebih dari satu kepesertaan aktif sebagai peserta BPJS Ketenagakerjaan apakah akan terlindungi program Jaminan Kehilangan Pekerjaan (JKP)?,"Kepesertaan program Jaminan Kehilangan Pekerjaan (JKP) pada pekerja dengan nomor kepesertaan aktif lebih dari satu, baru akan aktif jika telah dilakukan pemilihan kepesertaan JKP-nya pada salah satu perusahaan."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Apakah pekerja yang memiliki lebih dari satu kepesertaan aktif dimana salah satunya terdapat pemutusan hubungan kerja berhak atas manfaat JKP?,Hak atas manfaat Jaminan Kehilangan Pekerjaan (JKP) dapat diberikan jika peserta ter-PHK pada perusahaan yang dipilih pada awal kepesertaan.
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Berapa kali hak atas manfaat Jaminan Kehilangan Pekerjaan (JKP) dapat diperoleh selama masa usia kerja?,"Pekerja berhak mengajukan manfaat Jaminan Kehilangan Pekerjaan (JKP) jika mengalami pemutusan hubungan kerja (PHK) hingga tiga kali selama masa usia kerja., Manfaat JKP pertama dapat diterima apabila pekerja mengalami PHK dan telah memenuhi masa kepesertaan program JKP selama 12 (dua belas) bulan dalam periode 24 (dua puluh empat) bulan sebelumnya., Manfaat JKP kedua dan ketiga diberikan jika pekerja kembali mengalami PHK, dengan syarat telah memenuhi masa kepesertaan program selama 5 (lima) tahun setelah menerima manfaat pertama dan kedua."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Berapa kali manfaat Jaminan Kehilangan Pekerjaan (JKP) jika peserta bekerja lebih dari satu pengusaha?,Manfaat JKP bagi peserta yang bekerja lebih dari satu pengusaha tetap diberikan paling banyak 3 (tiga) kali selama masa usia kerja.
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Apakah setiap pekerja yang ter-PHK dapat mengajukan manfaat Jaminan Kehilangan Pekerjaan (JKP)?,"Peserta yang ter-PHK dapat mengajukan manfaat Jaminan Kehilangan Pekerjaan (JKP) kecuali peserta ter-PHK dengan alasan:, Mengundurkan diri; Cacat total tetap; Pensiun; Meninggal dunia; Perjanjian Kerja Waktu Tertentu (PKWT) yang masa kerjanya berakhir sesuai jangka waktu kontrak kerjaannya."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,"Apakah selama menerima manfaat program Jaminan Kehilangan Pekerjaan (JKP), peserta dapat mengajukan manfaat JHT?",Peserta dapat mengajukan manfaat JHT selama menerima manfaat Jaminan Kehilangan Pekerjaan (JKP).
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,"Apabila terjadi PHK di tempat kerja yang sudah dipilih, apakah peserta tersebut berhak atas manfat uang tunai, akses informasi pasar kerja, dan pelatihan kerja?","Manfaat tersebut akan diberikan kepada peserta, selama memenuhi ketentuan yang dipersyaratkan dan akan tetap diberikan sampai peserta mendapatkan pekerjaan lainnya di tempat kerja yang baru yang dibuktikan dengan terdaftar sebagai peserta baru di BPJS Ketenagakerjaan."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Apakah pekerja yang mengalami PHK akibat putus kontrak juga mendapatkan manfaat Jaminan Kehilangan Pekerjaan (JKP)?,Apabila peserta di PHK akibat masa kontraknya habis (sesuai dengan tanggal perjanjian kerja/ kontrak kerja) maka peserta tersebut tidak berhak untuk mendapatkan manfaat JKP. Peserta yang berhak mendapatkan manfaat JKP adalah peserta yang di PHK sebelum tanggal kontrak yang tertera di surat perjanjian kontrak kerja berakhir.
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Berapa besaran manfaat uang tunai yang didapatkan?,"Manfaat berupa uang tunai diberikan maksimal selama 6 (enam) bulan dengan jumlah sebesar 60% dari upah terakhir yang dilaporkan sebelum terjadinya pemutusan hubungan kerja (PHK), hingga batas maksimal sebesar 5 (lima) juta rupiah untuk pembayaran pertama."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Jika penerima manfaat program JKP tidak mengajukan salah satu bulan manfaat uang tunai apakah untuk manfaat uang tunai selanjutnya juga akan hilang?,"Jika penerima manfaat tidak mengajukan salah satu bulan manfaat uang tunai (manfaat uang tunai bulan kedua/ketiga/keempat/kelima), maka manfaat bulan tersebut akan hangus dan tidak dapat diakumulasi dibulan berikutnya. Tetapi penerima manfaat dapat mengajukan untuk manfaat uang tunai bulan berikutnya dengan besaran manfaat sesuai persentase bulan keperuntukannya."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,"Apabila peserta ter-PHK memiliki upah lebih dari 5 (lima) juta rupiah, apakah manfaat uang tunai yang diberikan dihitung berdasarkan upah tersebut?","Peserta yang memiliki upah lebih dari 5 (lima) juta rupiah diberikan manfaat uang tunai sesuai besaran persentase perbulan yang telah ditetapkan dengan pengali upah maksimum sebesar 5 (lima) juta rupiah, dikarenakan program JKP memiliki batas atas upah 5 (lima) juta rupiah."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Bagaimana skema pemberian manfaat JKP bagi perusahaan yang menunggak iuran?,"Skema pemberian manfaat JKP tergantung kepada terdapatnya tunggakan atau tidak pada perusahaan tersebut., , Gambar 1. Alur Pengajuan Manfaat Jika Pemberi Kerja/ Perusahaan Menunggak Iuran, Apabila perusahaan tersebut telah menunggak lebih dari 3 (tiga) bulan, maka kewajiban membayarkan manfaat uang tunai dibebankan kepada pengusaha/pemberi kerja dan dapat dilakukan reimbursement kepada BPJS Ketenagakerjaan jika sudah melunasi tunggakan iuran. Jika belum melunasi tunggakan iuran maka reimbursement tidak dapat dilakukan., Namun apabila perusahaan menunggak iuran kurang dari 3 (tiga) bulan, maka BPJS Ketenagakerjaan yang akan membayarkan manfaat uang tunainya terlebih dahulu dan perusahaan tetap memiliki kewajiban untuk membayar tunggakan iuran."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,"Bagaimana dengan peserta yang masih dalam proses PHK di Pengadilan Hubungan Industrial, apakah sudah berhak mendapatkan JKP?","Peserta yang masih dalam proses Pemutusan Hubungan Kerja di PHI belum bisa mendapatkan manfaat JKP, sampai inkrah proses Pemutusan Hubungan Kerjanya."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Apa yang harus dilakukan apabila peserta sudah mendapatkan pekerjaan pada masa pemberian manfaat JKP?,"Apabila peserta sudah mendapatkan pekerjaan, sesuai regulasi peserta wajib melaporkan status kebekerjaannya paling lama 7 (tujuh) hari kerja semenjak penempatan kerjanya."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Apakah jenis pelatihan yang akan diikuti peserta penerima manfaat JKP dapat dipilih sendiri atau seperti apa?,Pelatihan kerja yang akan diikuti peserta penerima manfaat JKP harus berdasarkan hasil rekomendasi aktifitas konseling karir dari pengantar kerja (petugas antar kerja).
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Layanan akses informasi pasar kerja apa saja yang akan diperoleh oleh pekerja?,"Manfaat akses informasi pasar kerja diberikan dalam bentuk layanan:, informasi pasar kerja (penyediaan data lowongan pekerjaan); dan/atau bimbingan jabatan terdiri dari: asesmen diri atau penilaian diri merupakan proses penilaian mandiri untuk mendapatkan gambaran potensi diri pekerja yang dilakukan secara daring atau luring konseling karir merupakan konsultasi mengenai informasi dunia kerja meliputi spesifikasi jabatan dan pelatihan kerja yang dibutuhkan oleh pekerja."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Dimana pekerja dapat mengikuti pelatihan kerja?,"Pelatihan kerja dapat diikuti oleh pekerja di Lembaga pelatihan kerja yang telah disetujui oleh Kemenaker sebagai mitra penyelenggara program JKP meliputi:, Lembaga pelatihan kerja milik pemerintah Lembaga pelatihan kerja milik swasta; Lembaga pelatihan kerja milik perusahaan."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,"Jika tenaga kerja penerima manfaat uang tunai JKP meninggal dunia, apakah manfaat JKP tersebut bisa dialihkan ke ahli waris?","Tidak bisa. Hak atas manfaat JKP tidak dapat dipindahtangankan, digadaikan atau disita sebagai pelaksanaan putusan pengadilan."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,"Bagaimana ketentuan untuk Tenaga Kerja yang mengalami JKK dan diberhentikan sementara oleh perusahaan, apakah bisa mendapatkan JKP?",Manfaat JKP hanya dapat diberikan bagi tenaga kerja yang mengalami pemutusan hubungan kerja secara permanen.
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Mengapa Perjanjian Kerja Waktu Tertentu (PKWT) tidak mendapatkan JKP saat kontrak berakhir?,"Untuk PKWT saat kontrak berakhir bukan termasuk resiko kehilangan pekerjaan, mengingat hal tersebut sudah merupakan kesepakatan di awal masa kerja."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,Bagaimana cara mengukur/ mengetahui karyawan yang terkena PHK berkeinginan untuk bekerja kembali?,"Penerima manfaat JKP perlu mengisi Komitmen Aktivitas Pencarian Kerja selama 6 (enam) bulan ketika mengajukan klaim manfaat JKP, dan peserta harus melaporkan aktivitas pencarian kerja dan pelatihan kepada petugas pengantar kerja/ petugas antar kerja baik secara daring maupun luring."
JAMINAN KEHILANGAN PEKERJAAN (JKP),MANFAAT DAN KETENTUAN,"Bagaimana perlakuan untuk karyawan yang di PHK karena pelanggaran/alasan mendesak dan telah diberikan surat PHK oleh perusahaan namun belum/ tidak ada penetapan dari PHI, Apakah manfaat atas program JKP dapat diberikan?",Manfaat dapat diberikan setelah adanya penetapan dari PHI.
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Apa saja persyaratan dalam pengajuan manfaat JKP?,"Untuk mengajukan klaim manfaat Jaminan Kehilangan Pekerjaan (JKP), peserta harus memenuhi persyaratan berikut:, Peserta telah mengikuti program JKP dengan masa iuran minimal 12 (dua belas) bulan dalam periode 24 (dua puluh empat) bulan sebelum terjadinya PHK atau pengakhiran hubungan kerja. Menunjukkan komitmen untuk kembali bekerja. Melampirkan dokumen bukti pemutusan hubungan kerja."
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Apa saja dokumen pengajuan klaim JKP untuk Peserta Perjanjian Kerja Waktu Tertentu (PKWT)?,"Formulir pengajuan; Lampiran surat kontrak kerja; Surat pernyataan Komitmen Aktivitas Pencarian Kerja (KAPK); Foto wajah; Bukti PHK (dipilih salah satu dari 3 bukti PHK sesuai dengan kondisi PHK peserta) Bukti diterimanya Pemutusan Hubungan Kerja oleh Pekerja/Buruh dan tanda terima laporan Pemutusan Hubungan Kerja dari dinas yang menyelenggarakan urusan pemerintahan di bidang ketenagakerjaan kabupaten/kota, dokumen yang dilampirkan: Surat PHK dari perusahaan ke peserta; Surat PHK dari perusahaan ke Dinas Ketenagakerjaan Kabupaten/ Kota setempat; Surat pernyataan tidak menolak PHK dari peserta; Tanda terima lapor PHK dari Dinas Ketenagakerjaan Kabupaten/ Kota setempat. Perjanjian bersama yang telah didaftarkan pada pengadilan hubungan industrial dan akta bukti pendaftaran perjanjian bersama, dokumen yang dilampirkan: Perjanjian Bersama; Akta bukti pendaftaran perjanjian bersama ke pengadilan hubungan industrial. Petikan atau putusan pengadilan hubungan industrial yang telah mempunyai kekuatan hukum tetap, dokumen yang dilampirkan: Petikan atau putusan pengadilan hubungan industrial yang telah mempunyai kekuatan hukum tetap."
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Apa saja dokumen pengajuan klaim JKP untuk Peserta Perjanjian Kerja Waktu Tidak Tertentu (PKWTT)?,"Formulir pengajuan; Surat pernyataan Komitmen Aktivitas Pencarian Kerja (KAPK); Foto wajah; Bukti PHK (dipilih salah satu dari 3 bukti PHK sesuai dengan kondisi PHK peserta) Bukti diterimanya Pemutusan Hubungan Kerja oleh Pekerja/Buruh dan tanda terima laporan Pemutusan Hubungan Kerja dari dinas yang menyelenggarakan urusan pemerintahan di bidang ketenagakerjaan kabupaten/kota, dokumen yang dilampirkan: Surat PHK dari perusahaan ke peserta; Surat PHK dari perusahaan ke Dinas Ketenagakerjaan Kabupaten/ Kota setempat; Surat pernyataan tidak menolak PHK dari peserta; Tanda terima lapor PHK dari Dinas Ketenagakerjaan Kabupaten/ Kota setempat. perjanjian bersama yang telah didaftarkan pada pengadilan hubungan industrial dan akta bukti pendaftaran perjanjian bersama, dokumen yang dilampirkan: Perjanjian Bersama; Akta bukti pendaftaran perjanjian bersama ke pengadilan hubungan industrial. Petikan atau putusan pengadilan hubungan industrial yang telah mempunyai kekuatan hukum tetap, dokumen yang dilampirkan: petikan atau putusan pengadilan hubungan industrial yang telah mempunyai kekuatan hukum tetap."
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,"Untuk pengurusan tanda terima bukti PHK dimana pemberi kerja dan penerima kerja sudah sama-sama menerima terjadinya proses PHK dapat dilaporkan ke Dinas Ketenagakerjaan, dimana saja?","Pengurusan tanda terima bukti PHK dapat diurus ke Dinas yang menyelenggarakan urusan pemerintahan dibidang ketenagakerjaan kabupaten/kota yang merupakan:, Tempat pekerja/buruh bekerja Tempat ditandatanganinya perjanjian kerja atau Domisili perusahaan."
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Selain bukti PHK dokumen apa yang diperlukan dalam pelaporan PHK?,"a. Surat pemberitahuan PHK, b. Surat tanggapan tidak menolak PHK, c. Surat laporan PHK dan, d. Tanda terima laporan PHK."
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Bagaimana cara pengajuan manfaat Jaminan Kehilangan Pekerjaan (JKP)?,Peserta harus membuat akun SIAPkerja terlebih dahulu. Peserta mengajukan manfaat JKP pada akun SIAPkerja (siapkerja.kemnaker.go.id) miliknya dengan melampirkan dokumen/ syarat pengajuan klaim
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Bagaimana skema pembayaran manfaat uang tunai yang dibayarkan kepada peserta?,Manfaat uang tunai dibayarkan setiap bulan sejak peserta mengajukan permintaan pembayaran manfaat uang tunai (maksimum 6 (enam) bulan) dan telah memenuhi aktivitas sebagai persyaratan.
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Kapan waktu pengajuan manfaat uang tunai?,"Tanggal pengajuan manfaat uang tunai bulan pertama menjadi tanggal acuan pengajuan manfaat uang tunai bulan kedua sampai dengan bulan kelima., Manfaat uang tunai bulan kedua sampai dengan bulan kelima diajukan paling lambat 5 (lima) hari kalender setelah tanggal acuan bulan pertama., Manfaat uang tunai bulan keenam diajukan paling cepat 5 (lima) hari kerja sebelum berakhirnya jangka waktu pemberian manfaat JKP dan paling lambat akhir bulan keenam."
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Apa yang harus dilakukan ketika saat ingin mengajukan manfaat uang tunai program JKP diakun Siapkerja lencana JKP berwarna abu-abu?,"Jika saat mengajukan manfaat uang tunai JKP, lencana JKP berwarna abu-abu, Peserta dapat menghubungi Kantor Cabang BPJS Ketenagakerjaan terdekat atau dapat menghubungi call center dan perlu diperhatikan terdapat masa kadaluarsa pengajuan 3 (tiga) bulan sejak ter-PHK."
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Bagaimana jika terdapat ketidaksesuaian proses pengajuan manfaat uang tunai dengan akun Siapkerja?,Jika terdapat ketidaksesuaian antara aktifitas akun Siapkerja dengan proses pengajuan manfaat dapat menghubungi Kantor BPJS Ketenagakerjaan terdekat.
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Apakah pemberian manfaat uang tunai diberikan hanya dengan melakukan pengajuan dari waktu pengajuan yang sudah ditentukan atau ada aktifitas yang harus dilakukan?,"Dasar pemberian manfaat uang tunai didasarkan pada aktifitas peserta. Peserta melakukan aktifitas melalui SIAPkerja sebagai berikut:, melamar pekerjaan (minimal 5 (lima) perusahaan) atau wawancara pada satu perusahaan atau mengikuti pelatihan kerja di LPK dengan minimal presensi 80%."
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Apakah aktifitas melamar pekerjaan atau wawancara pada satu perusahaan atau mengikuti pelatihan dapat dilakukan tidak melalui SIAPkerja?,Aktifitas melamar pekerjaan atau wawancara pada satu perusahaan atau mengikuti pelatihan wajib dilakukan melalui SIAPkerja.
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Bagaimana cara untuk mengetahui progress klaim pengajuan manfaat JKP?,Peserta dapat mengakses tracking klaim pada akun Siapkerja untuk melihat status pembayaran klaim JKP. Proses pembayaran JKP paling lama dibayarkan 3 (tiga) hari kerja semenjak pengajuan manfaat JKP.
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Apakah pekerja bisa mendapatkan manfaat uang tunai apabila tanggal pengajuan melebihi tanggal acuan?,Pekerja tidak dapat memperoleh manfaat uang tunai apabila pengajuan dilakukan diluar tanggal acuan.
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Apakah rekening yang digunakan bisa menggunakan rekening orang lain?,Rekening yang digunakan harus sesuai dengan nama pekerja yang mengajukan manfaat JKP.
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Bagaimana cara melaporkan PHK di portal SIAPkerja?,"Pemberi kerja melaporkan kondisi PHK ke Disnaker Kabupaten/kota setempat atau ke mediator PHI untuk mendapatkan tanda terima bukti PHK kemudian melaporkan kondisi PHK tersebut ke portal SIAPkerja dan SIPP online untuk menonaktifkan peserta., Pekerja juga dapat melakukan pelaporan PHKnya melalui akun SIAPkerja yang sudah diaktifkan dengan melampirkan (upload) bukti PHK."
JAMINAN KEHILANGAN PEKERJAAN (JKP),TATA CARA PENGAJUAN KLAIM,Bagaimana cara mengajukan manfaat bulan pertama pada portal SIAPkerja?,"Setelah Pekerja melakukan pelaporan PHKnya melalui akun SIAPkerja dan telah lolos verifikasi dan validasi di sistem, kemudian peserta memilih ajukan klaim lalu melengkapi data pribadi, rekening tabungan dan menandatangani surat Komitmen Aktifitas Pencarian Kerja (KAPK), setelah dilakukan validasi oleh BPJS Ketenagakerjaan maka akan diinformasikan melalui email, dengan keterangan berkas sedang dalam proses pembayaran."
