category,subcategory,question,answer
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apa yang dimaksud dengan Jaminan Kecelakan Kerja?,Jaminan Kecelakaan Kerja yang selanjutnya disingkat JKK adalah manfaat berupa uang tunai dan/atau pelayanan kesehatan yang diberikan pada saat peserta mengalami kecelakaan kerja atau penyakit yang disebabkan lingkungan kerja.
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apakah yang dimaksud dengan Jaminan Kematian?,Jaminan Kematian yang selanjutnya disingkat JKM adalah manfaat uang tunai yang diberikan kepada ahli waris ketika peserta meninggal dunia bukan akibat kecelakaan kerja.
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Apa yang dimaksud dengan Jaminan Hari Tua?,"Jaminan Hari Tua yang selanjutnya disingkat JHT adalah manfaat uang tunai yang dibayarkan sekaligus pada saat Peserta memasuki usia pensiun, meninggal dunia, atau mengalami Cacat Total Tetap."
PEKERJA MIGRAN INDONESIA (PMI),KETENTUAN DASAR PROGRAM BAGI CPMI ATAU PMI,Terbagi berapakah masa pelindungan bagi CPMI/PMI? Berapa lama jangka waktunya?,"Masa pelindungan CPMI/PMI terbagi menjadi 3 (tiga) dengan masa berlaku sebagai berikut:, Sebelum bekerja maksimal 5 bulan dan dapat di perpanjang apabila yang bersangkutan belum diberangkatkan Selama bekerja sesuai dengan masa Perjanjian Kerja ditambah 1 bulan masa persiapan kepulangan setelah bekerja paling lama 1 bulan."
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Dimana saja PMI bisa mendapatkan pelayanan dan informasi tentang BPJS Ketenagakerjaan?,"Unit layanan PMI (BP2MI, BP3MI, P4MI, LTSA, MPP) Kantor Cabang BPJS Ketenagakerjaan Dengan menghubungi Nomor Pusat Layanan Masyarakat (Contact Center) 175 Dengan menghubungi Nomor Whatsapp +62 813 8007 0175 Website resmi BPJS Ketenagakerjaan www.bpjsketenagakerjaan.go.id . Medsos PMI : IG @bpjsketenagakerjaan.pmi / FB BPJS Ketenagakerjaan PMI J-Mo: Click to call Layanan Masyarakat 175"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Apa saja persyaratan pendaftaran CPMI/PMI?,"Persyaratan CPMI/PMI terbagi 3 yaitu:, Sebelum bekerja Copy KTP Copy Kartu Keluarga Selama dan setelah bekerja Copy Paspor Copy Perjanjian Kerja Perpanjangan Copy Paspor Copy Perjanjian Kerja"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Bagaimana cara mendaftar sebagai peserta Program BPJS Ketenagakerjaan?,"Untuk pendaftaran di dalam negeri Pendaftaran kepesertaan CPMI/PMI melalui Pendaftaran Online Mandiri (POM) BPJS Ketenagakerjaan: Individu: https://pmi.bpjsketenagakerjaan.go.id Kolektif (P3MI): https://pmi.bpjsketenagakerjaan.go.id/p3mi Untuk Pendaftaran di luar negeri PMI dapat melakukan pendaftaran menggunakan portal BPJS Ketenagakerjaan yang dapat di akses pada website resmi dengan alamat: https://pmi.bpjsketenagakerjaan.go.id . Khusus untuk PMI di negara penempatan Taiwan, pendaftaran kepesertaan dapat dilakukan melalui Sistem Informasi Perpanjangan Kontrak PMI Taiwan (SIPKON) KDEI Taipei dengan alamat http://bit.ly/SIPKONPMI . Khusus untuk PMI di negara penempatan Malaysia, pendaftaran kepesertaan dapat dilakukan melalui Sistem Pelayanan Pekerja Migran Terintegrasi (SIPERMIT) KBRI Kuala Lumpur dengan alamat https://sipermit.id/"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Bagaimana cara mendaftar program JHT lanjutan?,"Pendaftaran program JHT dilakukan setelah PMI terdaftar program wajib JKK dan JKM atau daftar sekaligus JKK, JKM dan JHT Pendaftaran Program JHT lanjutan dilakukan melalui portal BPJS Ketenagakerjaan dengan cara : PMI yang telah mengikuti program JKK dan JKM mengakses portal BPJS Ketenagakerjaan yang dapat di akses pada website resmi https://pmi.bpjsketenagakerjaan.go.id/migran Memilih menu daftar JHT, dengan besaran iuran yang diinginkan Membayar iuran dengan menggunakan ID billing yang diterbitkan melalui portal BPJS Ketenagakerjaan"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Berapa lama waktu yang dibutuhkan sampai CPMI/PMI memperoleh kartu kepesertaan?,Penerbitan kartu peserta CPMI/PMI diterbitkan oleh BPJS Ketenagakerjaan paling lama 7 (tujuh) hari kerja sejak CPMI/PMI terdaftar dan iuran dibayar lunas kepada BPJS Ketenagakerjaan.
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Kartu peserta CPMI/PMI berupa?,Kartu dalam bentuk fisik; atau Kartu dalam bentuk digital/elektronik (tidak perlu dicetak) yang dikirimkan melalui email P3MI atau email PMI yang mendaftar secara perorangan.).
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Sejak kapankah kepesertaan CPMI/PMI mulai berlaku?,Kepesertaan CPMI/PMI pada BPJS Ketenagakerjaan mulai berlaku sejak peserta melakukan pendaftaran dan iuran dibayar secara lunas.
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,"PMI yang sebelumnya di Indonesia sudah terdaftar BPJS Ketenagakerjaan pada segmen selain PMI, apakah di negara penempatan harus daftar BPJS Ketenagakerjaan juga?","Ya, PMI yang berada di negara penempatan harus mendaftar kepesertaan BPJS Ketenagakerjaan untuk segmen PMI"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Apakah tetap wajib mendaftar BPJS Ketenagakerjaan jika sudah punya asuransi di negara penempatan?,"Wajib, karena BPJS Ketenagakerjaan sifatnya sebagai pelindungan dasar bagi PMI dan terdapat manfaat yang tidak ada pada asuransi di negara penempatan"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Bagaimana cara mengecek kartu BPJS Ketenagakerjaan PMI saya masih aktif atau tidak?,"Untuk mengecek status aktif kepesertaan PMI dapat mengakses web https://pmi.bpjsketenagakerjaan.go.id , kemudian isikan nomor paspor dan data diri, jika masih aktif maka akan muncul pop up periode aktif kepesertaan PMI"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,"Jika masih dalam masa pelindungan, apakah bisa tetap mendaftar untuk perpanjangan?","Bisa, dapat mengakses web https://pmi.bpjsketenagakerjaan.go.id , kemudian isikan momor paspor dan data diri, akan muncul pop up untuk melakukan perpanjangan periode pelindungan Jamsosnaker PMI"
PEKERJA MIGRAN INDONESIA (PMI),PENDAFTARAN,Apakah keluarga (istri/suami/anak) PMI di negara penempatan dapat terdaftar BPJS Ketenagakerjaan juga?,"BPJS Ketenagakerjaan diperuntukkan bagi WNI di negara penempatan yang bekerja pada pemberi kerja, sehingga untuk anggota keluarga yang tidak bekerja tidak dapat terdaftar pada BPJS Ketenagakerjaan."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Apa sajakah manfaat Jaminan Kecelakaan Kerja pada masa sebelum dan setelah bekerja?,"Manfaat JKK yang diberikan dalam masa pelindungan sebelum dan setelah bekerja mencakup pelindungan beberapa jenis risiko sebagai berikut:, Pelayanan kesehatan sesuai dengan kebutuhan medis untuk CPMI/PMI yang mengalami JKK di fasilitas kesehatan yang bekerja sama dengan BPJS Ketenagakerjaan meliputi: Pemeriksaan dasar dan penunjang; Perawatan tingkat pertama dan lanjutan; Rawat inap; Perawatan intensif; Penunjang diagnostik; Penanganan, termasuk komorbiditas dan komplikasi yang berhubungan dengan Kecelakaan Kerja dan Penyakit akibat kerja; Pelayanan khusus (orthose dan prothose); Alat kesehatan dan implant; Jasa dokter atau medis; Operasi; Pelayanan darah; Rehabilitasi medik; Perawatan di rumah bagi peserta yang tidak memungkinkan melanjutkan pengobatan ke rumah sakit (homecare); dan/atau Pelayanan kesehatan bagi peserta yang terbukti mengalami risiko tindak kekerasan fisik dan/atau pemerkosaan Santunan berupa uang penggantian terdiri dari"""": Penggantian biaya transportasi bagi peserta yang mengalami Kecelakaan Kerja ke rumah sakit dan/atau ke rumahnya, pertolongan pertama pada kecelakaan, dan rujukan ke rumah sakit lain; Santunan cacat sebagian anatomis, cacat sebagian fungsi dan cacat total tetap Santunan kematian akibat Kecelakaan Kerja; Santunan berkala dibayar sekaligus untuk cacat total tetap akibat Kecelakaan Kerja; Biaya rehabilitasi berupa alat bantu (orthose) dan/atau alat ganti (prothese); Penggantian biaya gigi tiruan, alat bantu dengar dan kacamata sebagai akibat kecelakaan kerja; Bantuan uang bagi CPMI yang gagal berangkat bukan karena kesalahan CPMI; Bantuan uang bagi Pekerja Migran Indonesia yang mengalami kerugian atas tindakan pihak lain selama perjalanan pulang dari negara tujuan penempatan sampai ke daerah asal; Bantuan uang bagi CPMI atau PMI yang terbukti mengalami pemerkosaan Beasiswa pendidikan atau pelatihan Pendampingan dan pelatihan vokasional bagi peserta yang mengalami kecacatan akibat kecelakaan kerja. Penggantian biaya perawatan dan pengobatan pada fasilitas kesehatan yang belum bekerja sama dengan BPJS Ketenagakerjaan."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Apa sajakah manfaat Jaminan Kecelakaan Kerja pada masa selama bekerja?,"Pelayanan kesehatan meliputi"""": Perawatan dan pengobatan akibat kecelakaan kerja di negara tujuan penempatan dengan ketentuan sebagai berikut"""": dalam hal biaya perawatan dan pengobatan di negara penempatan telah melebihi batas atas /limit dari jaminan sosial dan/atau asuransi di negara penempatan, maka selisih tersebut dapat diajukan klaim ke BPJS Ketenagakerjaan""""; atau dalam hal kepesertaan jaminan sosial atau asuransi dari PMI di negara penempatan belum aktif, BPJS Ketenagakerjaan menjadi penjamin biaya perawatan dan pengobatan akibat Kecelakaan Kerja Pelayanan kesehatan lanjutan akibat Kecelakaan Kerja bagi PMI yang dipulangkan ke Indonesia oleh pemberi kerja Pelayanan kesehatan bagi peserta yang terbukti mengalami risiko tindak kekerasan fisik dan/atau pemerkosaan Perawatan di rumah bagi Peserta yang tidak memungkinkan melanjutkan pengobatan ke rumah sakit (homecare) Santunan berupa uang meliputi : penggantian biaya transportasi bagi Peserta yang mengalami Kecelakaan Kerja ke rumah sakit dan/atau ke tempat tinggal, pertolongan pertama pada kecelakaan, dan rujukan ke rumah sakit lain di negara tujuan penempatan; penggantian biaya transportasi untuk pemulangan PMI yang mengalami Kecelakaan Kerja dengan kondisi tidak meninggal dunia, dari negara tujuan penempatan ke daerah asal; penggantian biaya transportasi untuk pemulangan PMI yang bermasalah, dari negara tujuan penempatan ke daerah asal; bantuan uang dan penggantian biaya transportasi untuk pemulangan PMI yang mengalami risiko gagal ditempatkan bukan karena kesalahan Pekerja Migran Indonesia; bantuan uang dan penggantian biaya transportasi untuk pemulangan PMI yang ditempatkan tidak sesuai dengan perjanjian kerja dan bukan atas kehendak dari PMI; Santunan cacat sebagian anatomis, cacat sebagian fungsi dan cacat total tetap Santunan kematian akibat Kecelakaan Kerja; Santunan berkala dibayar sekaligus untuk cacat total tetap akibat Kecelakaan Kerja; biaya rehabilitasi berupa pembelian alat bantu (orthose) dan/atau alat ganti (prothese) penggantian biaya gigi tiruan, alat bantu dengar, dan kacamata sebagai akibat Kecelakaan Kerja; bantuan uang bagi PMI yang terbukti mengalami pemerkosaan; bantuan uang bagi PMI yang mengalami PHK akibat Kecelakaan Kerja dengan kondisi tidak meninggal dunia; bantuan uang bagi PMI yang mengalami PHK bukan akibat Kecelakaan Kerja; dan/atau Beasiswa pendidikan atau pelatihan. Pendampingan dan pelatihan vokasional bagi PMI yang mengalami kecacatan akibat kecelakaan kerja. anfaat JKK diberikan juga kepada PMI yang mengalami kecelakaan kerja pada saat perjalanan pulang ke Indonesia dan/atau kembali ke negara tujuan penempatan dalam rangka cuti."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),"Berapa nilai santunan uang untuk penggantian biaya pengangkutan peserta JKK pada masa sebelum, selama dan setelah bekerja?","Angkutan darat, sungai atau danau maksimal sebesar Rp.5.000.000,00 (lima juta rupiah) Angkutan laut maksimal sebesar Rp. 2.000.000,00 (dua juta rupiah) Angkutan udara maksimal sebesar Rp. 10.000.000,00 (sepuluh juta rupiah). Jika menggunakan lebih dari 1 (satu) angkutan, maka berhak atas biaya paling banyak sesuai ketentuan maksimal masing-masing angkutan yang digunakan."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),"Berapa nilai santunan uang untuk santunan cacat peserta yang mengalami JKK pada masa sebelum, selama, dan setelah bekerja?","Cacat sebagian anatomis = % sesuai tabel x Rp142.000.000,00 (seratus empat puluh dua juta rupiah) Cacat sebagian fungsi = % berkurangnya fungsi x % sesuai tabel X Rp142,000.000,00 (seratus empat puluh dua juta rupiah) dan Cacat total tetap sebesar Rp100.000.000,00 (seratus juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Berapa nilai santunan kematian akibat Kecelakaan Kerja?,"Santunan kematian akibat JKK sebesar Rp 85.000.000,00 (delapan puluh lima juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Berapa nilai santunan berkala cacat total tetap akibat Kecelakaan Kerja?,"Jika peserta mengalami cacat total tetap akibat kecelakaan kerja maka mendapatkan santunan sebesar Rp 12.000,000,00 (dua belas juta rupiah) yang dibayarkan sekaligus."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Apakah yang didapat CPMI/PMI untuk biaya rehabilitasi akibat kecelakaan kerja?,Biaya rehabilitasi akibat kecelakaan kerja yang berupa alat bantu (orthese) dan/atau alat ganti (prothese) bagi peserta yang anggota badannya hilang atau tidak berfungsi berdasarkan harga yang ditetapkan oleh Pusat Rehabilitasi Rumah Sakit Umum Pemerintah ditambah 40% (empat puluh persen) dari harga tersebut serta biaya rehabilitasi medik.
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),"Berapa nilai penggantian biaya gigi tiruan, alat bantu dengar dan kacamata akibat JKK?","Penggantian biaya gigi tiruan paling banyak Rp5.000.000,00 (lima juta rupiah). Penggantian alat bantu dengar paling banyak Rp2.500.000,00 (dua juta lima ratus ribu rupiah). Penggantian kaca mata paling banyak Rp1.000.000,00 (satu juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Berapa ketentuan bantuan uang bagi CPMI yang gagal berangkat bukan karena kesalahan CPMI?,"Diberikan sebesar Rp10.000.000,00 (sepuluh juta rupiah)"
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan beasiswa pendidikan atau pelatihan kerja bagi peserta yang mengalami cacat total tetap akibat kecelakaan kerja atau meninggal dunia akibat kecelakaan kerja?,"Ketentuan beasiswa pendidikan/pelatihan kerja adalah sebagai berikut:, Diperuntukkan untuk 2 (dua) orang anak peserta, bagi peserta yang mengalami cacat total tetap akibat kecelakaan kerja atau meninggal akibat kecelakaan kerja, dibayarkan secara tahunan berdasarkan pengajuan. Besarannya ditentukan berdasarkan tingkatan pendidikan anak Peserta dengan ketentuan sebagai berikut: pendidikan taman kanak-kanak/sederajat sebesar Rp1.500.000,00 (satu juta lima ratus ribu rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 2 (dua) tahun; pendidikan sekolah dasar/sederajat sebesar Rp1.500.000,00 (satu juta lima ratus ribu rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 6 (enam) tahun; pendidikan sekolah menengah pertama/sederajat sebesar Rp2.000.000,00 (dua juta rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 3 (tiga) tahun; pendidikan sekolah menengah atas/sederajat sebesar Rp3.000.000,00 (tiga juta rupiah) per orang per tahun dengan menyelesaikan pendidikan maksimal selama 3 (tiga) tahun; dan pendidikan tinggi maksimal strata 1 atau pelatihan sebesar Rp12.000.000,00 (dua belas juta rupiah) per orang per tahun, dengan menyelesaikan pendidikan maksimal selama 4 (empat) tahun. Pelatihan disetarakan dengan santunan beasiswa pendidikan setingkat perguruan tinggi Persyaratan beasiswa pendidikan atau pelatihan kerja untuk anak peserta"": Anak usia sekolah Belum mencapai usia 23 tahun Belum menikah Belum bekerja"
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan pembayaran santunan JKK bagi peserta yang meninggal dunia akibat kecelakaan kerja dan tidak memiliki ahli waris ataupun wasiat?,"Jika CPMI/PMI tidak memiliki ahli waris ataupun pihak yang ditunjuk dalam wasiat, maka manfaat program JKK berupa santunan kematian dan biaya pemakaman diberikan dengan ketentuan:, biaya pemakaman sebesar Rp10.000.000,00 (sepuluh juta rupiah) diambil dari santunan yang seharusnya diterima sekaligus, untuk dibayarkan kepada pihak lain yang mengurus pemakaman; dan sisa santunan berupa santunan kematian sebesar Rp75.000.000,00 (tujuh puluh lima juta rupiah) diserahkan ke dana jaminan sosial."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan dan berapa nilai santunan kerugian atas tindakan pihak lain selama perjalanan pulang dari negara tujuan penempatan sampai ke daerah asal?,"BPJS Ketenagakerjaan memberikan penggantian kerugian dengan perhitungan bukan berdasarkan harga barang, namun berdasarkan berat dari barang tersebut, dengan ketentuan per peserta diberikan ganti kerugian sebesar Rp. 200.000,00 (dua ratus ribu rupiah) per kg dan paling banyak Rp. 10.000.000,00 (sepuluh juta rupiah) dan berat barang hanya berlaku bagi bagasi yang tercatat dalam maskapai penerbangan."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Bagaimana ketentuan dan besaran bantuan uang bagi PMI yang mengalami PHK akibat Kecelakaan Kerja dengan status kondisi tidak meninggal dunia?,"Ketentuan bantuan uang bagi PMI yang mengalami PHK akibat Kecelakaan Kerja dengan status kondisi tidak meninggal dunia, adalah sebagai berikut:, Hak bantuan PHK diberikan untuk PMI yang mengalami Kecelakaan Kerja dan berhenti bekerja, dan tidak dapat diberikan karena: PHK karena berakhirnya perjanjian kerja Cuti PHK sakit bukan akibat Kecelakaan Kerja PHK karena dideportasi oleh pemerintah negara tujuan penempatan PHK karena melakukan tindakan melanggar hukum misalnya melakukan tindakan kriminal, menggunakan atau mengedarkan narkoba; PHK karena pindah pekerjaan atas kemauan sendiri, melarikan diri dan atau mengundurkan diri dari pekerjaannya. Besaran santunan PHK sesuai dengan tingkat masa kerja PMI sebagai berikut: Mulai saat bekerja sampai kurang dari 6 bulan sebesar Rp 2.000.000,00 (dua juta rupiah) Masa kerja 6 bulan sd kurang dari 12 bulan sebesar Rp 3.000.000,00 (tiga juta rupiah) Masa kerja 12 bulan atau lebih sampai dengan 1 bulan sebelum perjanjian kerja berakhir sebesar Rp 5.000.000,00 (lima juta rupiah) penggantian biaya transportasi untuk pemulangan ke daerah asal sesuai tiket pesawat kelas ekonomi dan/atau transportasi dari bandara debarkasi sampai daerah asal maksimal sebesar Rp15.000.000,00 (lima belas juta rupiah)."
PEKERJA MIGRAN INDONESIA (PMI),MANFAAT JAMINAN KECELAKAAN KERJA (JKK),Berapa besaran bantuan uang bagi Pekerja Migran Indonesia yang mengalami resiko gagal ditempatkan bukan karena kesalahan PMI?,"Besaran bantuan uang bagi PMI yang mengalami resiko gagal ditempatkan bukan karena kesalahan PMI adalah sebesar Rp 25.000.000,00 (dua puluh lima juta rupiah) serta penggantian biaya pengangkutan untuk pemulangan sesuai tiket pesawat kelas ekonomi dan/atau transportasi dari bandara debarkasi sampai daerah asal maksimal sebesar Rp15.000.000,00 (lima belas juta rupiah)."
